model;query;category;subcategory;contains reachability
ShieldPPPs-PT-002B;1;CTL;Cardinality;True
ShieldPPPs-PT-002B;2;CTL;Cardinality;False
ShieldPPPs-PT-002B;3;CTL;Cardinality;True
ShieldPPPs-PT-002B;4;CTL;Cardinality;True
ShieldPPPs-PT-002B;5;CTL;Cardinality;False
ShieldPPPs-PT-002B;6;CTL;Cardinality;False
ShieldPPPs-PT-002B;7;CTL;Cardinality;False
ShieldPPPs-PT-002B;8;CTL;Cardinality;False
ShieldPPPs-PT-002B;9;CTL;Cardinality;True
ShieldPPPs-PT-002B;10;CTL;Cardinality;False
ShieldPPPs-PT-002B;11;CTL;Cardinality;False
ShieldPPPs-PT-002B;12;CTL;Cardinality;False
ShieldPPPs-PT-002B;13;CTL;Cardinality;False
ShieldPPPs-PT-002B;14;CTL;Cardinality;False
ShieldPPPs-PT-002B;15;CTL;Cardinality;False
ShieldPPPs-PT-002B;16;CTL;Cardinality;False
ShieldPPPs-PT-002B;1;CTL;Fireability;True
ShieldPPPs-PT-002B;2;CTL;Fireability;True
ShieldPPPs-PT-002B;3;CTL;Fireability;True
ShieldPPPs-PT-002B;4;CTL;Fireability;True
ShieldPPPs-PT-002B;5;CTL;Fireability;True
ShieldPPPs-PT-002B;6;CTL;Fireability;False
ShieldPPPs-PT-002B;7;CTL;Fireability;True
ShieldPPPs-PT-002B;8;CTL;Fireability;False
ShieldPPPs-PT-002B;9;CTL;Fireability;False
ShieldPPPs-PT-002B;10;CTL;Fireability;False
ShieldPPPs-PT-002B;11;CTL;Fireability;True
ShieldPPPs-PT-002B;12;CTL;Fireability;True
ShieldPPPs-PT-002B;13;CTL;Fireability;False
ShieldPPPs-PT-002B;14;CTL;Fireability;True
ShieldPPPs-PT-002B;15;CTL;Fireability;True
ShieldPPPs-PT-002B;16;CTL;Fireability;True
ShieldPPPs-PT-003A;1;CTL;Cardinality;True
ShieldPPPs-PT-003A;2;CTL;Cardinality;False
ShieldPPPs-PT-003A;3;CTL;Cardinality;False
ShieldPPPs-PT-003A;4;CTL;Cardinality;False
ShieldPPPs-PT-003A;5;CTL;Cardinality;False
ShieldPPPs-PT-003A;6;CTL;Cardinality;False
ShieldPPPs-PT-003A;7;CTL;Cardinality;False
ShieldPPPs-PT-003A;8;CTL;Cardinality;False
ShieldPPPs-PT-003A;9;CTL;Cardinality;True
ShieldPPPs-PT-003A;10;CTL;Cardinality;False
ShieldPPPs-PT-003A;11;CTL;Cardinality;False
ShieldPPPs-PT-003A;12;CTL;Cardinality;False
ShieldPPPs-PT-003A;13;CTL;Cardinality;False
ShieldPPPs-PT-003A;14;CTL;Cardinality;True
ShieldPPPs-PT-003A;15;CTL;Cardinality;False
ShieldPPPs-PT-003A;16;CTL;Cardinality;False
ShieldPPPs-PT-003A;1;CTL;Fireability;True
ShieldPPPs-PT-003A;2;CTL;Fireability;False
ShieldPPPs-PT-003A;3;CTL;Fireability;False
ShieldPPPs-PT-003A;4;CTL;Fireability;True
ShieldPPPs-PT-003A;5;CTL;Fireability;True
ShieldPPPs-PT-003A;6;CTL;Fireability;False
ShieldPPPs-PT-003A;7;CTL;Fireability;False
ShieldPPPs-PT-003A;8;CTL;Fireability;False
ShieldPPPs-PT-003A;9;CTL;Fireability;False
ShieldPPPs-PT-003A;10;CTL;Fireability;False
ShieldPPPs-PT-003A;11;CTL;Fireability;True
ShieldPPPs-PT-003A;12;CTL;Fireability;True
ShieldPPPs-PT-003A;13;CTL;Fireability;True
ShieldPPPs-PT-003A;14;CTL;Fireability;False
ShieldPPPs-PT-003A;15;CTL;Fireability;False
ShieldPPPs-PT-003A;16;CTL;Fireability;False
ShieldPPPs-PT-003B;1;CTL;Cardinality;True
ShieldPPPs-PT-003B;2;CTL;Cardinality;False
ShieldPPPs-PT-003B;3;CTL;Cardinality;False
ShieldPPPs-PT-003B;4;CTL;Cardinality;False
ShieldPPPs-PT-003B;5;CTL;Cardinality;False
ShieldPPPs-PT-003B;6;CTL;Cardinality;True
ShieldPPPs-PT-003B;7;CTL;Cardinality;True
ShieldPPPs-PT-003B;8;CTL;Cardinality;False
ShieldPPPs-PT-003B;9;CTL;Cardinality;False
ShieldPPPs-PT-003B;10;CTL;Cardinality;False
ShieldPPPs-PT-003B;11;CTL;Cardinality;False
ShieldPPPs-PT-003B;12;CTL;Cardinality;False
ShieldPPPs-PT-003B;13;CTL;Cardinality;True
ShieldPPPs-PT-003B;14;CTL;Cardinality;False
ShieldPPPs-PT-003B;15;CTL;Cardinality;True
ShieldPPPs-PT-003B;16;CTL;Cardinality;False
ShieldPPPs-PT-003B;1;CTL;Fireability;False
ShieldPPPs-PT-003B;2;CTL;Fireability;False
ShieldPPPs-PT-003B;3;CTL;Fireability;True
ShieldPPPs-PT-003B;4;CTL;Fireability;False
ShieldPPPs-PT-003B;5;CTL;Fireability;False
ShieldPPPs-PT-003B;6;CTL;Fireability;False
ShieldPPPs-PT-003B;7;CTL;Fireability;False
ShieldPPPs-PT-003B;8;CTL;Fireability;False
ShieldPPPs-PT-003B;9;CTL;Fireability;False
ShieldPPPs-PT-003B;10;CTL;Fireability;True
ShieldPPPs-PT-003B;11;CTL;Fireability;True
ShieldPPPs-PT-003B;12;CTL;Fireability;True
ShieldPPPs-PT-003B;13;CTL;Fireability;False
ShieldPPPs-PT-003B;14;CTL;Fireability;True
ShieldPPPs-PT-003B;15;CTL;Fireability;True
ShieldPPPs-PT-003B;16;CTL;Fireability;True
ShieldPPPs-PT-004A;1;CTL;Cardinality;True
ShieldPPPs-PT-004A;2;CTL;Cardinality;False
ShieldPPPs-PT-004A;3;CTL;Cardinality;True
ShieldPPPs-PT-004A;4;CTL;Cardinality;True
ShieldPPPs-PT-004A;5;CTL;Cardinality;True
ShieldPPPs-PT-004A;6;CTL;Cardinality;False
ShieldPPPs-PT-004A;7;CTL;Cardinality;True
ShieldPPPs-PT-004A;8;CTL;Cardinality;True
ShieldPPPs-PT-004A;9;CTL;Cardinality;False
ShieldPPPs-PT-004A;10;CTL;Cardinality;False
ShieldPPPs-PT-004A;11;CTL;Cardinality;False
ShieldPPPs-PT-004A;12;CTL;Cardinality;True
ShieldPPPs-PT-004A;13;CTL;Cardinality;True
ShieldPPPs-PT-004A;14;CTL;Cardinality;True
ShieldPPPs-PT-004A;15;CTL;Cardinality;False
ShieldPPPs-PT-004A;16;CTL;Cardinality;False
ShieldPPPs-PT-004A;1;CTL;Fireability;True
ShieldPPPs-PT-004A;2;CTL;Fireability;True
ShieldPPPs-PT-004A;3;CTL;Fireability;True
ShieldPPPs-PT-004A;4;CTL;Fireability;True
ShieldPPPs-PT-004A;5;CTL;Fireability;False
ShieldPPPs-PT-004A;6;CTL;Fireability;True
ShieldPPPs-PT-004A;7;CTL;Fireability;True
ShieldPPPs-PT-004A;8;CTL;Fireability;True
ShieldPPPs-PT-004A;9;CTL;Fireability;False
ShieldPPPs-PT-004A;10;CTL;Fireability;True
ShieldPPPs-PT-004A;11;CTL;Fireability;True
ShieldPPPs-PT-004A;12;CTL;Fireability;True
ShieldPPPs-PT-004A;13;CTL;Fireability;True
ShieldPPPs-PT-004A;14;CTL;Fireability;False
ShieldPPPs-PT-004A;15;CTL;Fireability;True
ShieldPPPs-PT-004A;16;CTL;Fireability;False
ShieldPPPs-PT-004B;1;CTL;Cardinality;False
ShieldPPPs-PT-004B;2;CTL;Cardinality;False
ShieldPPPs-PT-004B;3;CTL;Cardinality;True
ShieldPPPs-PT-004B;4;CTL;Cardinality;False
ShieldPPPs-PT-004B;5;CTL;Cardinality;False
ShieldPPPs-PT-004B;6;CTL;Cardinality;False
ShieldPPPs-PT-004B;7;CTL;Cardinality;True
ShieldPPPs-PT-004B;8;CTL;Cardinality;False
ShieldPPPs-PT-004B;9;CTL;Cardinality;False
ShieldPPPs-PT-004B;10;CTL;Cardinality;False
ShieldPPPs-PT-004B;11;CTL;Cardinality;False
ShieldPPPs-PT-004B;12;CTL;Cardinality;False
ShieldPPPs-PT-004B;13;CTL;Cardinality;False
ShieldPPPs-PT-004B;14;CTL;Cardinality;False
ShieldPPPs-PT-004B;15;CTL;Cardinality;True
ShieldPPPs-PT-004B;16;CTL;Cardinality;True
ShieldPPPs-PT-004B;1;CTL;Fireability;True
ShieldPPPs-PT-004B;2;CTL;Fireability;True
ShieldPPPs-PT-004B;3;CTL;Fireability;True
ShieldPPPs-PT-004B;4;CTL;Fireability;True
ShieldPPPs-PT-004B;5;CTL;Fireability;False
ShieldPPPs-PT-004B;6;CTL;Fireability;True
ShieldPPPs-PT-004B;7;CTL;Fireability;True
ShieldPPPs-PT-004B;8;CTL;Fireability;True
ShieldPPPs-PT-004B;9;CTL;Fireability;True
ShieldPPPs-PT-004B;10;CTL;Fireability;False
ShieldPPPs-PT-004B;11;CTL;Fireability;True
ShieldPPPs-PT-004B;12;CTL;Fireability;True
ShieldPPPs-PT-004B;13;CTL;Fireability;True
ShieldPPPs-PT-004B;14;CTL;Fireability;False
ShieldPPPs-PT-004B;15;CTL;Fireability;True
ShieldPPPs-PT-004B;16;CTL;Fireability;True
ShieldPPPs-PT-005A;1;CTL;Cardinality;True
ShieldPPPs-PT-005A;2;CTL;Cardinality;False
ShieldPPPs-PT-005A;3;CTL;Cardinality;False
ShieldPPPs-PT-005A;4;CTL;Cardinality;False
ShieldPPPs-PT-005A;5;CTL;Cardinality;True
ShieldPPPs-PT-005A;6;CTL;Cardinality;False
ShieldPPPs-PT-005A;7;CTL;Cardinality;False
ShieldPPPs-PT-005A;8;CTL;Cardinality;False
ShieldPPPs-PT-005A;9;CTL;Cardinality;False
ShieldPPPs-PT-005A;10;CTL;Cardinality;True
ShieldPPPs-PT-005A;11;CTL;Cardinality;True
ShieldPPPs-PT-005A;12;CTL;Cardinality;False
ShieldPPPs-PT-005A;13;CTL;Cardinality;False
ShieldPPPs-PT-005A;14;CTL;Cardinality;True
ShieldPPPs-PT-005A;15;CTL;Cardinality;False
ShieldPPPs-PT-005A;16;CTL;Cardinality;False
ShieldPPPs-PT-005A;1;CTL;Fireability;False
ShieldPPPs-PT-005A;2;CTL;Fireability;False
ShieldPPPs-PT-005A;3;CTL;Fireability;True
ShieldPPPs-PT-005A;4;CTL;Fireability;False
ShieldPPPs-PT-005A;5;CTL;Fireability;False
ShieldPPPs-PT-005A;6;CTL;Fireability;False
ShieldPPPs-PT-005A;7;CTL;Fireability;False
ShieldPPPs-PT-005A;8;CTL;Fireability;False
ShieldPPPs-PT-005A;9;CTL;Fireability;True
ShieldPPPs-PT-005A;10;CTL;Fireability;True
ShieldPPPs-PT-005A;11;CTL;Fireability;True
ShieldPPPs-PT-005A;12;CTL;Fireability;False
ShieldPPPs-PT-005A;13;CTL;Fireability;True
ShieldPPPs-PT-005A;14;CTL;Fireability;True
ShieldPPPs-PT-005A;15;CTL;Fireability;True
ShieldPPPs-PT-005A;16;CTL;Fireability;True
ShieldPPPs-PT-005B;1;CTL;Cardinality;False
ShieldPPPs-PT-005B;2;CTL;Cardinality;False
ShieldPPPs-PT-005B;3;CTL;Cardinality;False
ShieldPPPs-PT-005B;4;CTL;Cardinality;False
ShieldPPPs-PT-005B;5;CTL;Cardinality;False
ShieldPPPs-PT-005B;6;CTL;Cardinality;True
ShieldPPPs-PT-005B;7;CTL;Cardinality;False
ShieldPPPs-PT-005B;8;CTL;Cardinality;True
ShieldPPPs-PT-005B;9;CTL;Cardinality;False
ShieldPPPs-PT-005B;10;CTL;Cardinality;False
ShieldPPPs-PT-005B;11;CTL;Cardinality;False
ShieldPPPs-PT-005B;12;CTL;Cardinality;False
ShieldPPPs-PT-005B;13;CTL;Cardinality;False
ShieldPPPs-PT-005B;14;CTL;Cardinality;False
ShieldPPPs-PT-005B;15;CTL;Cardinality;True
ShieldPPPs-PT-005B;16;CTL;Cardinality;False
ShieldPPPs-PT-005B;1;CTL;Fireability;False
ShieldPPPs-PT-005B;2;CTL;Fireability;True
ShieldPPPs-PT-005B;3;CTL;Fireability;False
ShieldPPPs-PT-005B;4;CTL;Fireability;True
ShieldPPPs-PT-005B;5;CTL;Fireability;False
ShieldPPPs-PT-005B;6;CTL;Fireability;True
ShieldPPPs-PT-005B;7;CTL;Fireability;False
ShieldPPPs-PT-005B;8;CTL;Fireability;False
ShieldPPPs-PT-005B;9;CTL;Fireability;False
ShieldPPPs-PT-005B;10;CTL;Fireability;True
ShieldPPPs-PT-005B;11;CTL;Fireability;True
ShieldPPPs-PT-005B;12;CTL;Fireability;True
ShieldPPPs-PT-005B;13;CTL;Fireability;True
ShieldPPPs-PT-005B;14;CTL;Fireability;True
ShieldPPPs-PT-005B;15;CTL;Fireability;False
ShieldPPPs-PT-005B;16;CTL;Fireability;False
ShieldPPPs-PT-010A;1;CTL;Cardinality;True
ShieldPPPs-PT-010A;2;CTL;Cardinality;False
ShieldPPPs-PT-010A;3;CTL;Cardinality;True
ShieldPPPs-PT-010A;4;CTL;Cardinality;True
ShieldPPPs-PT-010A;5;CTL;Cardinality;True
ShieldPPPs-PT-010A;6;CTL;Cardinality;True
ShieldPPPs-PT-010A;7;CTL;Cardinality;False
ShieldPPPs-PT-010A;8;CTL;Cardinality;False
ShieldPPPs-PT-010A;9;CTL;Cardinality;False
ShieldPPPs-PT-010A;10;CTL;Cardinality;False
ShieldPPPs-PT-010A;11;CTL;Cardinality;False
ShieldPPPs-PT-010A;12;CTL;Cardinality;True
ShieldPPPs-PT-010A;13;CTL;Cardinality;False
ShieldPPPs-PT-010A;14;CTL;Cardinality;True
ShieldPPPs-PT-010A;15;CTL;Cardinality;False
ShieldPPPs-PT-010A;16;CTL;Cardinality;False
ShieldPPPs-PT-010A;1;CTL;Fireability;True
ShieldPPPs-PT-010A;2;CTL;Fireability;True
ShieldPPPs-PT-010A;3;CTL;Fireability;False
ShieldPPPs-PT-010A;4;CTL;Fireability;False
ShieldPPPs-PT-010A;5;CTL;Fireability;True
ShieldPPPs-PT-010A;6;CTL;Fireability;False
ShieldPPPs-PT-010A;7;CTL;Fireability;True
ShieldPPPs-PT-010A;8;CTL;Fireability;False
ShieldPPPs-PT-010A;9;CTL;Fireability;True
ShieldPPPs-PT-010A;10;CTL;Fireability;True
ShieldPPPs-PT-010A;11;CTL;Fireability;True
ShieldPPPs-PT-010A;12;CTL;Fireability;False
ShieldPPPs-PT-010A;13;CTL;Fireability;True
ShieldPPPs-PT-010A;14;CTL;Fireability;False
ShieldPPPs-PT-010A;15;CTL;Fireability;True
ShieldPPPs-PT-010A;16;CTL;Fireability;False
ShieldPPPs-PT-010B;1;CTL;Cardinality;True
ShieldPPPs-PT-010B;2;CTL;Cardinality;True
ShieldPPPs-PT-010B;3;CTL;Cardinality;False
ShieldPPPs-PT-010B;4;CTL;Cardinality;True
ShieldPPPs-PT-010B;5;CTL;Cardinality;True
ShieldPPPs-PT-010B;6;CTL;Cardinality;False
ShieldPPPs-PT-010B;7;CTL;Cardinality;False
ShieldPPPs-PT-010B;8;CTL;Cardinality;True
ShieldPPPs-PT-010B;9;CTL;Cardinality;False
ShieldPPPs-PT-010B;10;CTL;Cardinality;True
ShieldPPPs-PT-010B;11;CTL;Cardinality;False
ShieldPPPs-PT-010B;12;CTL;Cardinality;False
ShieldPPPs-PT-010B;13;CTL;Cardinality;True
ShieldPPPs-PT-010B;14;CTL;Cardinality;True
ShieldPPPs-PT-010B;15;CTL;Cardinality;False
ShieldPPPs-PT-010B;16;CTL;Cardinality;True
ShieldPPPs-PT-010B;1;CTL;Fireability;False
ShieldPPPs-PT-010B;2;CTL;Fireability;True
ShieldPPPs-PT-010B;3;CTL;Fireability;False
ShieldPPPs-PT-010B;4;CTL;Fireability;True
ShieldPPPs-PT-010B;5;CTL;Fireability;True
ShieldPPPs-PT-010B;6;CTL;Fireability;True
ShieldPPPs-PT-010B;7;CTL;Fireability;False
ShieldPPPs-PT-010B;8;CTL;Fireability;True
ShieldPPPs-PT-010B;9;CTL;Fireability;True
ShieldPPPs-PT-010B;10;CTL;Fireability;False
ShieldPPPs-PT-010B;11;CTL;Fireability;False
ShieldPPPs-PT-010B;12;CTL;Fireability;True
ShieldPPPs-PT-010B;13;CTL;Fireability;False
ShieldPPPs-PT-010B;14;CTL;Fireability;False
ShieldPPPs-PT-010B;15;CTL;Fireability;True
ShieldPPPs-PT-010B;16;CTL;Fireability;False
ShieldPPPs-PT-020A;1;CTL;Cardinality;False
ShieldPPPs-PT-020A;2;CTL;Cardinality;False
ShieldPPPs-PT-020A;3;CTL;Cardinality;True
ShieldPPPs-PT-020A;4;CTL;Cardinality;False
ShieldPPPs-PT-020A;5;CTL;Cardinality;False
ShieldPPPs-PT-020A;6;CTL;Cardinality;True
ShieldPPPs-PT-020A;7;CTL;Cardinality;True
ShieldPPPs-PT-020A;8;CTL;Cardinality;True
ShieldPPPs-PT-020A;9;CTL;Cardinality;False
ShieldPPPs-PT-020A;10;CTL;Cardinality;False
ShieldPPPs-PT-020A;11;CTL;Cardinality;False
ShieldPPPs-PT-020A;12;CTL;Cardinality;True
ShieldPPPs-PT-020A;13;CTL;Cardinality;False
ShieldPPPs-PT-020A;14;CTL;Cardinality;True
ShieldPPPs-PT-020A;15;CTL;Cardinality;False
ShieldPPPs-PT-020A;16;CTL;Cardinality;False
ShieldPPPs-PT-020A;1;CTL;Fireability;True
ShieldPPPs-PT-020A;2;CTL;Fireability;False
ShieldPPPs-PT-020A;3;CTL;Fireability;True
ShieldPPPs-PT-020A;4;CTL;Fireability;True
ShieldPPPs-PT-020A;5;CTL;Fireability;True
ShieldPPPs-PT-020A;6;CTL;Fireability;False
ShieldPPPs-PT-020A;7;CTL;Fireability;True
ShieldPPPs-PT-020A;8;CTL;Fireability;True
ShieldPPPs-PT-020A;9;CTL;Fireability;True
ShieldPPPs-PT-020A;10;CTL;Fireability;False
ShieldPPPs-PT-020A;11;CTL;Fireability;False
ShieldPPPs-PT-020A;12;CTL;Fireability;True
ShieldPPPs-PT-020A;13;CTL;Fireability;True
ShieldPPPs-PT-020A;14;CTL;Fireability;True
ShieldPPPs-PT-020A;15;CTL;Fireability;True
ShieldPPPs-PT-020A;16;CTL;Fireability;True
ShieldPPPs-PT-020B;1;CTL;Cardinality;True
ShieldPPPs-PT-020B;2;CTL;Cardinality;True
ShieldPPPs-PT-020B;3;CTL;Cardinality;False
ShieldPPPs-PT-020B;4;CTL;Cardinality;True
ShieldPPPs-PT-020B;5;CTL;Cardinality;False
ShieldPPPs-PT-020B;6;CTL;Cardinality;False
ShieldPPPs-PT-020B;7;CTL;Cardinality;False
ShieldPPPs-PT-020B;8;CTL;Cardinality;True
ShieldPPPs-PT-020B;9;CTL;Cardinality;True
ShieldPPPs-PT-020B;10;CTL;Cardinality;False
ShieldPPPs-PT-020B;11;CTL;Cardinality;True
ShieldPPPs-PT-020B;12;CTL;Cardinality;False
ShieldPPPs-PT-020B;13;CTL;Cardinality;True
ShieldPPPs-PT-020B;14;CTL;Cardinality;False
ShieldPPPs-PT-020B;15;CTL;Cardinality;True
ShieldPPPs-PT-020B;16;CTL;Cardinality;True
ShieldPPPs-PT-020B;1;CTL;Fireability;False
ShieldPPPs-PT-020B;2;CTL;Fireability;False
ShieldPPPs-PT-020B;3;CTL;Fireability;True
ShieldPPPs-PT-020B;4;CTL;Fireability;True
ShieldPPPs-PT-020B;5;CTL;Fireability;False
ShieldPPPs-PT-020B;6;CTL;Fireability;True
ShieldPPPs-PT-020B;7;CTL;Fireability;True
ShieldPPPs-PT-020B;8;CTL;Fireability;True
ShieldPPPs-PT-020B;9;CTL;Fireability;True
ShieldPPPs-PT-020B;10;CTL;Fireability;True
ShieldPPPs-PT-020B;11;CTL;Fireability;True
ShieldPPPs-PT-020B;12;CTL;Fireability;True
ShieldPPPs-PT-020B;13;CTL;Fireability;True
ShieldPPPs-PT-020B;14;CTL;Fireability;True
ShieldPPPs-PT-020B;15;CTL;Fireability;True
ShieldPPPs-PT-020B;16;CTL;Fireability;False
ShieldPPPs-PT-030A;1;CTL;Cardinality;True
ShieldPPPs-PT-030A;2;CTL;Cardinality;False
ShieldPPPs-PT-030A;3;CTL;Cardinality;False
ShieldPPPs-PT-030A;4;CTL;Cardinality;False
ShieldPPPs-PT-030A;5;CTL;Cardinality;True
ShieldPPPs-PT-030A;6;CTL;Cardinality;False
ShieldPPPs-PT-030A;7;CTL;Cardinality;False
ShieldPPPs-PT-030A;8;CTL;Cardinality;True
ShieldPPPs-PT-030A;9;CTL;Cardinality;True
ShieldPPPs-PT-030A;10;CTL;Cardinality;False
ShieldPPPs-PT-030A;11;CTL;Cardinality;False
ShieldPPPs-PT-030A;12;CTL;Cardinality;False
ShieldPPPs-PT-030A;13;CTL;Cardinality;True
ShieldPPPs-PT-030A;14;CTL;Cardinality;True
ShieldPPPs-PT-030A;15;CTL;Cardinality;False
ShieldPPPs-PT-030A;16;CTL;Cardinality;False
ShieldPPPs-PT-030A;1;CTL;Fireability;True
ShieldPPPs-PT-030A;2;CTL;Fireability;True
ShieldPPPs-PT-030A;3;CTL;Fireability;False
ShieldPPPs-PT-030A;4;CTL;Fireability;False
ShieldPPPs-PT-030A;5;CTL;Fireability;False
ShieldPPPs-PT-030A;6;CTL;Fireability;True
ShieldPPPs-PT-030A;7;CTL;Fireability;True
ShieldPPPs-PT-030A;8;CTL;Fireability;True
ShieldPPPs-PT-030A;9;CTL;Fireability;True
ShieldPPPs-PT-030A;10;CTL;Fireability;True
ShieldPPPs-PT-030A;11;CTL;Fireability;False
ShieldPPPs-PT-030A;12;CTL;Fireability;True
ShieldPPPs-PT-030A;13;CTL;Fireability;True
ShieldPPPs-PT-030A;14;CTL;Fireability;False
ShieldPPPs-PT-030A;15;CTL;Fireability;False
ShieldPPPs-PT-030A;16;CTL;Fireability;False
ShieldPPPs-PT-030B;1;CTL;Cardinality;True
ShieldPPPs-PT-030B;2;CTL;Cardinality;True
ShieldPPPs-PT-030B;3;CTL;Cardinality;False
ShieldPPPs-PT-030B;4;CTL;Cardinality;False
ShieldPPPs-PT-030B;5;CTL;Cardinality;False
ShieldPPPs-PT-030B;6;CTL;Cardinality;False
ShieldPPPs-PT-030B;7;CTL;Cardinality;True
ShieldPPPs-PT-030B;8;CTL;Cardinality;False
ShieldPPPs-PT-030B;9;CTL;Cardinality;False
ShieldPPPs-PT-030B;10;CTL;Cardinality;False
ShieldPPPs-PT-030B;11;CTL;Cardinality;False
ShieldPPPs-PT-030B;12;CTL;Cardinality;True
ShieldPPPs-PT-030B;13;CTL;Cardinality;True
ShieldPPPs-PT-030B;14;CTL;Cardinality;False
ShieldPPPs-PT-030B;15;CTL;Cardinality;False
ShieldPPPs-PT-030B;16;CTL;Cardinality;False
ShieldPPPs-PT-030B;1;CTL;Fireability;False
ShieldPPPs-PT-030B;2;CTL;Fireability;True
ShieldPPPs-PT-030B;3;CTL;Fireability;False
ShieldPPPs-PT-030B;4;CTL;Fireability;True
ShieldPPPs-PT-030B;5;CTL;Fireability;False
ShieldPPPs-PT-030B;6;CTL;Fireability;True
ShieldPPPs-PT-030B;7;CTL;Fireability;True
ShieldPPPs-PT-030B;8;CTL;Fireability;True
ShieldPPPs-PT-030B;9;CTL;Fireability;True
ShieldPPPs-PT-030B;10;CTL;Fireability;False
ShieldPPPs-PT-030B;11;CTL;Fireability;True
ShieldPPPs-PT-030B;12;CTL;Fireability;False
ShieldPPPs-PT-030B;13;CTL;Fireability;True
ShieldPPPs-PT-030B;14;CTL;Fireability;True
ShieldPPPs-PT-030B;15;CTL;Fireability;True
ShieldPPPs-PT-030B;16;CTL;Fireability;True
ShieldPPPs-PT-040A;1;CTL;Cardinality;False
ShieldPPPs-PT-040A;2;CTL;Cardinality;False
ShieldPPPs-PT-040A;3;CTL;Cardinality;True
ShieldPPPs-PT-040A;4;CTL;Cardinality;False
ShieldPPPs-PT-040A;5;CTL;Cardinality;True
ShieldPPPs-PT-040A;6;CTL;Cardinality;True
ShieldPPPs-PT-040A;7;CTL;Cardinality;False
ShieldPPPs-PT-040A;8;CTL;Cardinality;False
ShieldPPPs-PT-040A;9;CTL;Cardinality;False
ShieldPPPs-PT-040A;10;CTL;Cardinality;True
ShieldPPPs-PT-040A;11;CTL;Cardinality;False
ShieldPPPs-PT-040A;12;CTL;Cardinality;True
ShieldPPPs-PT-040A;13;CTL;Cardinality;False
ShieldPPPs-PT-040A;14;CTL;Cardinality;False
ShieldPPPs-PT-040A;15;CTL;Cardinality;False
ShieldPPPs-PT-040A;16;CTL;Cardinality;True
ShieldPPPs-PT-040A;1;CTL;Fireability;False
ShieldPPPs-PT-040A;2;CTL;Fireability;False
ShieldPPPs-PT-040A;3;CTL;Fireability;True
ShieldPPPs-PT-040A;4;CTL;Fireability;True
ShieldPPPs-PT-040A;5;CTL;Fireability;True
ShieldPPPs-PT-040A;6;CTL;Fireability;True
ShieldPPPs-PT-040A;7;CTL;Fireability;True
ShieldPPPs-PT-040A;8;CTL;Fireability;True
ShieldPPPs-PT-040A;9;CTL;Fireability;False
ShieldPPPs-PT-040A;10;CTL;Fireability;False
ShieldPPPs-PT-040A;11;CTL;Fireability;True
ShieldPPPs-PT-040A;12;CTL;Fireability;True
ShieldPPPs-PT-040A;13;CTL;Fireability;True
ShieldPPPs-PT-040A;14;CTL;Fireability;True
ShieldPPPs-PT-040A;15;CTL;Fireability;False
ShieldPPPs-PT-040A;16;CTL;Fireability;False
ShieldPPPs-PT-040B;1;CTL;Cardinality;False
ShieldPPPs-PT-040B;2;CTL;Cardinality;True
ShieldPPPs-PT-040B;3;CTL;Cardinality;False
ShieldPPPs-PT-040B;4;CTL;Cardinality;False
ShieldPPPs-PT-040B;5;CTL;Cardinality;True
ShieldPPPs-PT-040B;6;CTL;Cardinality;False
ShieldPPPs-PT-040B;7;CTL;Cardinality;False
ShieldPPPs-PT-040B;8;CTL;Cardinality;False
ShieldPPPs-PT-040B;9;CTL;Cardinality;True
ShieldPPPs-PT-040B;10;CTL;Cardinality;True
ShieldPPPs-PT-040B;11;CTL;Cardinality;False
ShieldPPPs-PT-040B;12;CTL;Cardinality;False
ShieldPPPs-PT-040B;13;CTL;Cardinality;False
ShieldPPPs-PT-040B;14;CTL;Cardinality;False
ShieldPPPs-PT-040B;15;CTL;Cardinality;True
ShieldPPPs-PT-040B;16;CTL;Cardinality;False
ShieldPPPs-PT-040B;1;CTL;Fireability;True
ShieldPPPs-PT-040B;2;CTL;Fireability;True
ShieldPPPs-PT-040B;3;CTL;Fireability;True
ShieldPPPs-PT-040B;4;CTL;Fireability;False
ShieldPPPs-PT-040B;5;CTL;Fireability;True
ShieldPPPs-PT-040B;6;CTL;Fireability;True
ShieldPPPs-PT-040B;7;CTL;Fireability;False
ShieldPPPs-PT-040B;8;CTL;Fireability;False
ShieldPPPs-PT-040B;9;CTL;Fireability;False
ShieldPPPs-PT-040B;10;CTL;Fireability;True
ShieldPPPs-PT-040B;11;CTL;Fireability;False
ShieldPPPs-PT-040B;12;CTL;Fireability;False
ShieldPPPs-PT-040B;13;CTL;Fireability;True
ShieldPPPs-PT-040B;14;CTL;Fireability;False
ShieldPPPs-PT-040B;15;CTL;Fireability;False
ShieldPPPs-PT-040B;16;CTL;Fireability;True
ShieldPPPs-PT-050A;1;CTL;Cardinality;True
ShieldPPPs-PT-050A;2;CTL;Cardinality;False
ShieldPPPs-PT-050A;3;CTL;Cardinality;False
ShieldPPPs-PT-050A;4;CTL;Cardinality;False
ShieldPPPs-PT-050A;5;CTL;Cardinality;False
ShieldPPPs-PT-050A;6;CTL;Cardinality;False
ShieldPPPs-PT-050A;7;CTL;Cardinality;True
ShieldPPPs-PT-050A;8;CTL;Cardinality;True
ShieldPPPs-PT-050A;9;CTL;Cardinality;False
ShieldPPPs-PT-050A;10;CTL;Cardinality;True
